time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration
2022-06-13,63,30.4,24.5,26.4,32.5,42.2,42.2,24.0,6.4,2.04
2022-06-14,63,27.3,24.6,25.5,31.3,53.8,53.8,24.0,8.7,1.52
2022-06-15,65,30.0,24.3,26.2,31.9,90.7,90.7,24.0,11.6,1.98
2022-06-16,63,25.4,24.4,25.0,29.8,86.5,86.5,24.0,19.8,0.78
2022-06-17,65,26.5,24.2,25.3,29.5,111.3,111.3,24.0,21.5,1.25
2022-06-18,63,25.3,23.5,24.5,29.7,66.2,66.2,24.0,12.0,0.75
2022-06-19,63,26.6,23.5,24.5,29.5,53.4,53.4,24.0,10.1,1.09
2022-06-20,63,26.3,23.7,24.5,29.7,42.9,42.9,24.0,9.3,1.07
2022-06-21,63,29.4,24.1,26.1,31.9,32.1,32.1,24.0,8.3,2.14
2022-06-22,63,30.0,24.5,26.4,32.5,29.2,29.2,24.0,5.5,2.08
2022-06-23,61,29.8,24.6,26.4,32.0,8.3,8.3,19.0,6.0,2.54
2022-06-24,63,31.0,24.6,26.8,32.9,15.9,15.9,24.0,5.5,2.9
2022-06-25,61,30.4,25.0,27.2,33.1,6.1,6.1,23.0,5.0,3.31
2022-06-26,55,30.3,25.1,27.5,33.6,5.5,5.5,18.0,3.6,3.5
2022-06-27,63,31.1,24.8,27.6,33.8,18.9,18.9,24.0,6.6,3.21
2022-06-28,55,29.7,24.8,26.5,32.7,14.1,14.1,24.0,3.6,2.02
2022-06-29,63,29.8,24.9,26.4,32.4,40.7,40.7,24.0,6.9,2.0
2022-06-30,63,28.4,24.7,25.9,31.7,25.8,25.8,24.0,10.4,1.45
2022-07-01,61,29.6,24.8,27.0,33.3,12.2,12.2,24.0,5.3,2.38
2022-07-02,61,31.7,25.2,28.0,34.3,16.2,16.2,19.0,7.1,3.74
2022-07-03,61,30.1,25.3,27.7,34.0,6.3,6.3,13.0,5.1,2.79
2022-07-04,61,31.7,26.0,28.9,35.9,4.1,4.1,9.0,4.2,4.58
2022-07-05,63,31.9,25.7,28.6,35.4,26.7,26.7,14.0,5.9,3.82
2022-07-06,51,31.0,24.8,27.2,32.6,1.1,1.1,4.0,7.1,3.17
2022-07-07,53,32.4,25.4,28.9,35.5,4.6,4.6,13.0,8.0,4.71
2022-07-08,61,31.6,25.3,28.2,34.7,11.3,11.3,18.0,5.6,3.8
2022-07-09,63,32.7,25.3,28.5,35.0,7.6,7.6,12.0,6.2,4.34
2022-07-10,63,32.2,25.9,28.6,35.5,15.3,15.3,19.0,5.5,4.12
2022-07-11,61,31.3,25.7,27.9,34.2,13.1,13.1,18.0,6.4,2.86
2022-07-12,63,33.3,25.8,29.3,36.0,16.4,16.4,11.0,6.3,4.88
2022-07-13,61,35.0,26.4,30.3,37.1,4.3,4.3,7.0,11.5,5.4
2022-07-14,63,34.9,26.0,30.2,37.0,5.7,5.7,4.0,10.6,5.46
2022-07-15,63,34.2,26.5,30.0,36.9,14.5,14.5,9.0,8.7,4.87
2022-07-16,63,33.2,26.7,29.7,36.8,15.1,15.1,11.0,5.4,4.79
2022-07-17,61,29.8,25.9,27.7,33.9,10.3,10.3,17.0,8.0,2.46
2022-07-18,61,31.7,25.6,27.9,34.3,16.3,16.3,24.0,7.9,3.1
2022-07-19,63,31.3,25.8,27.8,34.0,26.3,26.3,24.0,8.2,3.07
2022-07-20,61,30.3,25.7,27.3,33.3,17.9,17.9,24.0,9.2,2.14
2022-07-21,61,31.5,25.6,28.6,34.7,7.4,7.4,16.0,7.0,3.22
2022-07-22,63,32.2,26.2,28.7,35.7,9.4,9.4,14.0,4.8,3.32
2022-07-23,65,32.5,25.3,28.1,34.7,42.6,42.6,20.0,6.6,3.43
2022-07-24,63,26.6,24.5,25.6,31.5,30.8,30.8,23.0,6.8,0.95
2022-07-25,63,29.9,24.3,26.2,32.2,24.8,24.8,24.0,4.9,2.3
2022-07-26,61,27.5,24.4,25.7,31.5,16.2,16.2,23.0,7.2,1.6
2022-07-27,61,30.3,24.8,27.1,32.9,3.5,3.5,16.0,7.0,2.81
2022-07-28,53,30.5,25.2,27.6,34.1,6.2,6.2,17.0,4.8,3.02
2022-07-29,61,31.9,25.4,28.8,35.2,7.7,7.7,8.0,7.2,4.59
2022-07-30,61,30.7,24.6,27.2,33.3,13.1,13.1,22.0,6.5,2.96
2022-07-31,61,28.6,24.6,26.5,32.2,16.3,16.3,22.0,7.7,2.11
2022-08-01,61,29.3,24.5,26.4,32.5,11.4,11.4,18.0,4.7,2.0
2022-08-02,63,31.5,25.2,27.8,34.5,17.9,17.9,19.0,4.6,3.14
2022-08-03,63,31.3,25.7,27.9,34.7,14.6,14.6,17.0,5.7,3.17
2022-08-04,55,31.3,25.9,27.9,34.3,3.2,3.2,9.0,5.1,3.25
2022-08-05,63,31.3,26.0,28.6,35.2,23.4,23.4,15.0,5.4,3.61
2022-08-06,55,30.4,26.0,28.0,34.6,3.9,3.9,9.0,4.8,3.06
2022-08-07,63,33.1,25.7,29.4,36.4,28.6,28.6,12.0,6.2,4.82
2022-08-08,65,33.4,25.8,29.1,35.7,32.5,32.5,15.0,12.4,4.66
2022-08-09,51,31.9,25.9,28.6,34.3,1.6,1.6,11.0,7.6,4.25
2022-08-10,53,31.6,25.2,28.2,33.5,2.8,2.8,7.0,9.2,4.05
2022-08-11,51,32.9,25.2,29.3,35.4,0.4,0.4,1.0,6.4,4.94
2022-08-12,51,31.4,25.7,28.9,35.0,1.8,1.8,10.0,7.5,4.04
2022-08-13,55,30.8,26.1,28.5,34.3,4.3,4.3,11.0,8.4,3.26
2022-08-14,63,32.2,25.2,28.0,34.0,16.4,16.4,22.0,8.2,4.06
2022-08-15,61,31.7,25.4,28.1,34.3,7.2,7.2,18.0,7.4,4.38
2022-08-16,53,31.2,25.5,28.2,34.6,1.7,1.7,12.0,6.8,3.81
2022-08-17,61,32.5,26.1,29.3,36.3,4.4,4.4,8.0,6.2,4.19
2022-08-18,51,35.6,26.4,30.8,37.4,0.8,0.8,3.0,8.4,5.2
2022-08-19,63,33.7,26.1,29.8,35.7,7.0,7.0,3.0,14.3,4.99
2022-08-20,55,32.6,25.9,28.9,35.7,5.7,5.7,16.0,5.4,4.47
2022-08-21,61,31.5,26.0,28.6,35.2,8.0,8.0,16.0,4.8,3.86
2022-08-22,63,32.4,26.0,28.5,35.2,14.4,14.4,15.0,5.6,3.92
2022-08-23,63,32.5,25.9,28.7,35.2,18.2,18.2,17.0,13.4,3.71
2022-08-24,51,31.2,25.2,28.2,34.8,1.1,1.1,7.0,7.3,4.03
2022-08-25,51,31.5,25.3,28.4,34.2,0.1,0.1,1.0,6.1,3.99
2022-08-26,61,32.0,25.6,29.0,35.2,7.2,7.2,8.0,8.6,4.57
2022-08-27,63,29.4,24.7,26.1,32.3,17.4,17.4,24.0,6.5,1.56
2022-08-28,53,28.8,24.7,26.5,32.2,3.9,3.9,14.0,4.0,2.01
2022-08-29,51,30.8,24.9,27.7,33.8,1.0,1.0,9.0,7.6,3.79
2022-08-30,53,31.0,24.7,27.0,33.3,2.6,2.6,10.0,4.3,2.54
2022-08-31,63,30.7,24.8,27.1,33.5,16.6,16.6,22.0,4.7,3.3
2022-09-01,63,29.4,24.7,26.5,32.8,29.9,29.9,23.0,5.1,2.21
2022-09-02,63,29.2,24.9,26.2,32.4,32.0,32.0,24.0,4.7,1.64
2022-09-03,63,29.3,25.1,26.4,32.5,54.1,54.1,24.0,9.9,1.57
2022-09-04,63,28.5,24.6,25.8,31.7,51.9,51.9,24.0,10.2,1.1
2022-09-05,63,27.8,24.6,25.7,32.0,23.7,23.7,24.0,4.5,1.23
2022-09-06,53,28.7,24.7,26.6,32.5,4.7,4.7,20.0,5.8,1.94
2022-09-07,63,33.4,25.3,29.2,35.7,10.2,10.2,6.0,7.7,3.91
2022-09-08,55,34.1,25.8,29.7,36.4,1.0,1.0,1.0,5.2,3.97
2022-09-09,1,34.5,25.5,29.9,36.5,0.0,0.0,0.0,9.4,4.75
2022-09-10,63,32.8,24.7,28.0,34.4,30.5,30.5,17.0,9.7,4.08
2022-09-11,61,31.0,24.5,26.7,32.4,20.9,20.9,22.0,8.2,2.48
2022-09-12,55,29.9,24.5,26.5,32.2,12.5,12.5,23.0,7.0,3.02
2022-09-13,61,26.5,24.0,25.0,30.3,22.7,22.7,24.0,7.4,1.07
2022-09-14,55,26.6,24.2,25.2,30.6,8.5,8.5,24.0,7.6,1.12
2022-09-15,63,28.8,24.4,25.9,31.6,22.8,22.8,24.0,9.0,1.79
2022-09-16,63,28.9,24.5,25.7,31.4,22.9,22.9,23.0,9.4,1.3
2022-09-17,53,30.3,24.5,27.3,33.3,4.4,4.4,11.0,5.8,3.2
2022-09-18,63,32.5,25.4,28.8,35.2,7.7,7.7,6.0,7.2,4.11
2022-09-19,63,32.5,25.5,28.6,34.9,15.9,15.9,9.0,8.4,3.97
2022-09-20,55,31.1,25.0,27.4,33.6,6.7,6.7,20.0,5.0,3.44
2022-09-21,61,30.3,24.6,27.2,33.1,8.6,8.6,19.0,6.6,3.29
2022-09-22,61,30.5,24.5,27.2,33.1,13.2,13.2,18.0,5.1,3.45
2022-09-23,63,30.1,24.6,26.7,32.8,9.6,9.6,16.0,8.9,2.95
2022-09-24,63,28.8,24.0,25.9,31.8,19.5,19.5,18.0,5.0,2.0
2022-09-25,61,28.9,24.0,26.2,32.0,5.4,5.4,10.0,5.3,2.4
2022-09-26,61,31.8,24.5,27.6,33.5,7.5,7.5,10.0,5.8,3.8
2022-09-27,53,30.5,24.5,27.2,33.3,1.2,1.2,5.0,5.0,3.06
2022-09-28,55,31.4,24.9,28.0,34.5,4.7,4.7,10.0,5.1,3.87
2022-09-29,51,31.4,25.1,28.2,34.7,0.4,0.4,1.0,5.6,3.88
2022-09-30,1,33.5,24.8,29.1,35.9,0.0,0.0,0.0,6.4,4.49
2022-10-01,63,33.0,25.5,29.0,35.9,9.6,9.6,6.0,5.4,4.04
2022-10-02,63,31.6,24.8,27.2,33.7,20.4,20.4,17.0,6.3,2.08
2022-10-03,63,29.7,24.8,26.3,32.0,22.5,22.5,17.0,5.7,1.74
2022-10-04,61,31.2,24.9,27.9,33.5,4.3,4.3,9.0,6.5,3.21
